x_m,y_m,bldg_id,height_m,plan_area_frac,W_road_m,W_roof_m,roof_mat_id,wall_mat_id,road_mat_id,orientation_deg,ah_profile_id,AH_Wm2,is_urban,hvac_profile_id,is_green_roof,is_permeable_road
1875.0,15375.0,1,5.0,0.05,5.0,3.0,3,3,2,0.0,0,5.0,1,0,0,0
2125.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
2375.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
2625.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
2875.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
3125.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
3375.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,1,0
3625.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
3875.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,0,0
4125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
4375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
4625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
4875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
5125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
5375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
5625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
5875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
6125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
6375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
6625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
6875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
7125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
7375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
7625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
7875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
8125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
8375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
8625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
8875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
9125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
9375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
9625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
9875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
10125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
10375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
10625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
10875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
11125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
11375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
11625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
11875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
12125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
12375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
12625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
12875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
13125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
13375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
13625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
13875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
14125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
14375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
14625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
14875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
15125.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
15375.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
15625.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
15875.0,15375.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
16125.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,1,0
16375.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
16625.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,0,0
16875.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
17125.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
17375.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
17625.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
17875.0,15375.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
18125.0,15375.0,1,5.0,0.05,5.0,3.0,3,3,2,0.0,0,5.0,1,2,1,0
18375.0,15375.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,1,0
18625.0,15375.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,0,0
18875.0,15375.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,0,0
19125.0,15375.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,1,0
19375.0,15375.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,1,0
19625.0,15375.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,0,0
19875.0,15375.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,0,0
125.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,0,0
375.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,0,0
625.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,1,0
875.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,1,0
1125.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,0,0
1375.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,0,0
1625.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,1,0
1875.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,2,0.0,0,5.0,1,2,1,0
2125.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
2375.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
2625.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
2875.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,1,0
3125.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
3375.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,0,0
3625.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,1,0
3875.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
4125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
4375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
4625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
4875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
5125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
5375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
5625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
5875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
6125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
6375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
6625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
6875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
7125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
7375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
7625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
7875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
8125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
8375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
8625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
8875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
9125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
9375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
9625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
9875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
10125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
10375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
10625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
10875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
11125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
11375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
11625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
11875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
12125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
12375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
12625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
12875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
13125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
13375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
13625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
13875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
14125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
14375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
14625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
14875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
15125.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
15375.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
15625.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
15875.0,15625.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
16125.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,0,0
16375.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
16625.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
16875.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
17125.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
17375.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
17625.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
17875.0,15625.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,1,0
18125.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,2,0.0,0,5.0,1,1,0,0
18375.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,0,0
18625.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,1,0
18875.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,1,0
19125.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,0,0
19375.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,0,0
19625.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,1,0
19875.0,15625.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,1,0
125.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,0,0
375.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,0,0
625.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,1,0
875.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,1,0
1125.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,0,0
1375.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,0,0
1625.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,1,0
1875.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,2,0.0,0,5.0,1,1,1,0
2125.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,0,0
2375.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
2625.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
2875.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
3125.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
3375.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
3625.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
3875.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,1,0
4125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
4375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
4625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
4875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
5125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
5375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
5625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
5875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
6125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
6375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
6625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
6875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
7125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
7375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
7625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
7875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
8125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
8375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
8625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
8875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
9125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
9375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
9625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
9875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
10125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
10375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
10625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
10875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
11125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
11375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
11625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
11875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
12125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
12375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
12625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
12875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
13125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
13375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
13625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
13875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
14125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,0,0
14375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
14625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,1,0
14875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
15125.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,0,0
15375.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,1,0,0
15625.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,2,1,0
15875.0,15875.0,1,15.0,0.35,15.0,9.0,2,2,2,0.0,0,30.0,1,0,1,0
16125.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
16375.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,0,0
16625.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,1,0
16875.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
17125.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,0,0
17375.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
17625.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
17875.0,15875.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
18125.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,2,0.0,0,5.0,1,0,0,0
18375.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,0,0
18625.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,1,0
18875.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,1,0
19125.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,0,0
19375.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,0,0
19625.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,1,0
19875.0,15875.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,1,0
125.0,16125.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,1,0
375.0,16125.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,1,0
625.0,16125.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,0,0
875.0,16125.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,0,0
1125.0,16125.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,0,1,0
1375.0,16125.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,1,1,0
1625.0,16125.0,1,5.0,0.05,5.0,3.0,3,3,3,0.0,0,5.0,1,2,0,0
1875.0,16125.0,1,5.0,0.05,5.0,3.0,3,3,2,0.0,0,5.0,1,0,0,0
2125.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
2375.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
2625.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
2875.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
3125.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
3375.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,1,0
3625.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
3875.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,0,0
4125.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,1,0
4375.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
4625.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,0,0
4875.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
5125.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
5375.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
5625.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
5875.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
6125.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
6375.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,1,0
6625.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,0,0
6875.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,0,0
7125.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,1,0
7375.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
7625.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,0,0
7875.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,0,0,0
8125.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,1,1,0
8375.0,16125.0,1,8.0,0.2,8.0,4.8,3,3,2,0.0,0,15.0,1,2,1,0
